obstime,tempr,ap,ws,wd,rh
01-03-2012 12:00:00 PM,-2.5,985.4,21.7,-999,-999
01-03-2012 01:00:00 PM,-1.6,985.5,15.3,-999,-999
01-03-2012 02:00:00 PM,-1.5,985.8,15.1,-999,-999
01-03-2012 03:00:00 PM,-1.3,985.9,13.4,-999,-999
01-03-2012 04:00:00 PM,-1.6,986.1,12.0,-999,-999
01-03-2012 05:00:00 PM,-2.1,986.4,11.1,-999,-999
01-03-2012 06:00:00 PM,-2.5,987.0,10.6,-999,-999
01-03-2012 07:00:00 PM,-3.2,987.4,11.9,-999,-999
01-03-2012 08:00:00 PM,-3.9,987.8,13.8,-999,-999
01-03-2012 09:00:00 PM,-4.3,988.0,13.4,-999,-999
01-03-2012 10:00:00 PM,-4.4,988.4,13.3,-999,-999
01-03-2012 11:00:00 PM,-4.3,988.8,14.9,-999,-999
02-03-2012 12:00:00 AM,-4.4,989.3,12.1,-999,-999
02-03-2012 01:00:00 AM,-4.2,989.6,13.9,-999,-999
02-03-2012 02:00:00 AM,-4.5,989.7,12.4,-999,-999
02-03-2012 03:00:00 AM,-4.5,989.9,11.9,-999,-999
02-03-2012 04:00:00 AM,-4.8,990.3,9.7,-999,-999
02-03-2012 05:00:00 AM,-4.9,990.6,12.6,-999,-999
02-03-2012 06:00:00 AM,-5.1,990.9,13.8,-999,-999
02-03-2012 07:00:00 AM,-4.8,991.1,14.7,-999,-999
02-03-2012 08:00:00 AM,-4.2,991.1,13.2,-999,-999
02-03-2012 09:00:00 AM,-3.8,991.3,11.8,-999,-999
02-03-2012 10:00:00 AM,-3.7,991.8,11.3,-999,-999
02-03-2012 11:00:00 AM,-3.5,992.0,13.0,-999,-999
02-03-2012 12:00:00 PM,-3.4,992.3,10.4,-999,-999
02-03-2012 01:00:00 PM,-3.6,992.4,8.0,-999,-999
02-03-2012 02:00:00 PM,-3.3,992.4,9.7,-999,-999
02-03-2012 03:00:00 PM,-3.8,992.5,9.2,-999,-999
02-03-2012 04:00:00 PM,-4.2,992.4,7.6,-999,-999
02-03-2012 05:00:00 PM,-4.6,992.4,7.9,-999,-999
02-03-2012 06:00:00 PM,-4.4,992.7,7.5,-999,-999
02-03-2012 07:00:00 PM,-5.0,992.7,7.6,-999,-999
02-03-2012 08:00:00 PM,-6.1,992.8,4.7,-999,-999
02-03-2012 09:00:00 PM,-6.1,992.9,6.2,-999,-999
02-03-2012 10:00:00 PM,-6.4,993.1,5.1,-999,-999
02-03-2012 11:00:00 PM,-6.4,993.3,7.3,-999,-999
03-03-2012 12:00:00 AM,-6.8,993.5,5.6,-999,-999
03-03-2012 01:00:00 AM,-7.8,993.7,6.9,-999,-999
03-03-2012 02:00:00 AM,-8.8,993.9,8.7,-999,-999
03-03-2012 03:00:00 AM,-8.7,993.9,15.8,-999,-999
03-03-2012 04:00:00 AM,-9.8,993.8,17.3,-999,-999
03-03-2012 05:00:00 AM,-10.0,993.8,22.5,-999,-999
03-03-2012 06:00:00 AM,-9.1,994.2,18.2,-999,-999
03-03-2012 07:00:00 AM,-9.0,994.2,19.6,-999,-999
03-03-2012 08:00:00 AM,-8.4,994.2,18.6,-999,-999
03-03-2012 09:00:00 AM,-7.1,994.6,8.3,-999,-999
03-03-2012 10:00:00 AM,-5.8,994.8,5.0,-999,-999
03-03-2012 11:00:00 AM,-5.1,994.9,7.9,-999,-999
03-03-2012 12:00:00 PM,-4.0,995.2,9.2,-999,-999
03-03-2012 01:00:00 PM,-3.7,995.2,6.1,-999,-999
03-03-2012 02:00:00 PM,-4.1,995.2,7.4,-999,-999
03-03-2012 03:00:00 PM,-4.6,995.1,8.0,-999,-999
03-03-2012 04:00:00 PM,-5.7,995.4,4.2,-999,-999
03-03-2012 05:00:00 PM,-6.2,995.8,5.9,-999,-999
03-03-2012 06:00:00 PM,-7.4,996.1,8.4,-999,-999
03-03-2012 07:00:00 PM,-8.5,996.6,12.1,-999,-999
03-03-2012 08:00:00 PM,-8.7,997.0,11.2,-999,-999
03-03-2012 09:00:00 PM,-9.7,997.4,4.0,-999,-999
03-03-2012 10:00:00 PM,-10.6,997.9,3.4,-999,-999
03-03-2012 11:00:00 PM,-11.9,998.2,5.6,-999,-999
04-03-2012 12:00:00 AM,-11.8,998.6,8.2,-999,-999
04-03-2012 01:00:00 AM,-11.7,998.7,6.3,-999,-999
04-03-2012 02:00:00 AM,-12.5,999.0,5.9,-999,-999
04-03-2012 03:00:00 AM,-11.7,998.7,8.2,-999,-999
04-03-2012 04:00:00 AM,-11.9,998.5,12.3,-999,-999
04-03-2012 05:00:00 AM,-12.0,998.2,15.6,-999,-999
04-03-2012 06:00:00 AM,-11.8,999.0,9.6,-999,-999
04-03-2012 07:00:00 AM,-10.3,999.2,6.5,-999,-999
04-03-2012 08:00:00 AM,-10.4,999.1,12.7,-999,-999
04-03-2012 09:00:00 AM,-8.0,999.0,12.2,-999,-999
04-03-2012 10:00:00 AM,-6.7,998.9,12.7,-999,-999
04-03-2012 11:00:00 AM,-7.2,998.4,8.5,-999,-999
04-03-2012 12:00:00 PM,-7.1,998.5,16.2,-999,-999
04-03-2012 01:00:00 PM,-6.4,998.4,12.3,-999,-999
04-03-2012 02:00:00 PM,-7.3,997.7,9.3,-999,-999
04-03-2012 03:00:00 PM,-7.9,997.1,9.5,-999,-999
04-03-2012 04:00:00 PM,-8.4,996.8,0.8,-999,-999
04-03-2012 05:00:00 PM,-9.3,996.4,7.6,-999,-999
04-03-2012 06:00:00 PM,-10.0,996.6,6.3,-999,-999
04-03-2012 07:00:00 PM,-10.7,996.5,4.5,-999,-999
04-03-2012 08:00:00 PM,-11.4,996.4,5.0,-999,-999
04-03-2012 09:00:00 PM,-12.4,996.0,11.2,-999,-999
04-03-2012 10:00:00 PM,-12.3,996.2,2.4,-999,-999
04-03-2012 11:00:00 PM,-12.5,995.9,8.0,-999,-999
05-03-2012 12:00:00 AM,-10.9,995.7,14.0,-999,-999
05-03-2012 01:00:00 AM,-11.0,995.3,7.5,-999,-999
05-03-2012 02:00:00 AM,-10.5,994.4,18.4,-999,-999
05-03-2012 03:00:00 AM,-10.8,994.2,21.8,-999,-999
05-03-2012 04:00:00 AM,-11.4,993.8,20.1,-999,-999
05-03-2012 05:00:00 AM,-11.0,993.4,17.4,-999,-999
05-03-2012 06:00:00 AM,-10.9,993.1,17.6,-999,-999
05-03-2012 07:00:00 AM,-10.0,992.8,18.6,-999,-999
05-03-2012 08:00:00 AM,-10.0,992.7,18.0,-999,-999
05-03-2012 09:00:00 AM,-9.0,992.5,15.0,-999,-999
05-03-2012 10:00:00 AM,-8.4,992.0,11.3,-999,-999
05-03-2012 11:00:00 AM,-7.9,991.7,14.8,-999,-999
05-03-2012 12:00:00 PM,-8.2,991.2,15.2,-999,-999
05-03-2012 01:00:00 PM,-6.7,991.2,10.2,-999,-999
05-03-2012 02:00:00 PM,-6.9,990.8,9.5,-999,-999
05-03-2012 03:00:00 PM,-7.5,990.3,7.7,-999,-999
05-03-2012 04:00:00 PM,-7.9,989.8,4.4,-999,-999
05-03-2012 05:00:00 PM,-10.2,989.4,8.0,-999,-999
05-03-2012 06:00:00 PM,-10.1,989.3,7.2,-999,-999
05-03-2012 07:00:00 PM,-11.2,989.4,4.3,-999,-999
05-03-2012 08:00:00 PM,-11.9,989.5,6.1,-999,-999
05-03-2012 09:00:00 PM,-12.8,989.8,6.9,-999,-999
05-03-2012 10:00:00 PM,-12.4,989.3,15.6,-999,-999
05-03-2012 11:00:00 PM,-13.1,989.1,19.8,-999,-999
06-03-2012 12:00:00 AM,-13.4,988.8,20.7,-999,-999
06-03-2012 01:00:00 AM,-13.1,988.5,18.7,-999,-999
06-03-2012 02:00:00 AM,-13.2,988.3,21.9,-999,-999
06-03-2012 03:00:00 AM,-12.8,988.0,22.6,-999,-999
06-03-2012 04:00:00 AM,-13.4,987.8,19.4,-999,-999
06-03-2012 05:00:00 AM,-12.9,987.6,22.2,-999,-999
06-03-2012 06:00:00 AM,-12.5,987.4,23.4,-999,-999
06-03-2012 07:00:00 AM,-11.6,987.5,23.8,-999,-999
06-03-2012 08:00:00 AM,-11.0,987.4,23.3,-999,-999
06-03-2012 09:00:00 AM,-11.2,987.3,24.2,-999,-999
06-03-2012 10:00:00 AM,-10.4,987.4,19.9,-999,-999
06-03-2012 11:00:00 AM,-9.4,987.4,13.3,-999,-999
06-03-2012 12:00:00 PM,-8.5,987.3,11.2,-999,-999
06-03-2012 01:00:00 PM,-7.8,987.2,10.8,-999,-999
06-03-2012 02:00:00 PM,-6.9,987.3,14.5,-999,-999
06-03-2012 03:00:00 PM,-7.9,987.2,8.6,-999,-999
06-03-2012 04:00:00 PM,-8.2,986.9,6.1,-999,-999
06-03-2012 05:00:00 PM,-9.6,986.7,7.2,-999,-999
06-03-2012 06:00:00 PM,-10.3,986.7,11.9,-999,-999
06-03-2012 07:00:00 PM,-11.2,986.7,14.1,-999,-999
06-03-2012 08:00:00 PM,-11.4,987.3,6.6,-999,-999
06-03-2012 09:00:00 PM,-11.4,987.5,16.4,-999,-999
06-03-2012 10:00:00 PM,-12.8,987.3,18.7,-999,-999
06-03-2012 11:00:00 PM,-12.0,986.8,22.4,-999,-999
07-03-2012 12:00:00 AM,-11.8,987.0,22.8,-999,-999
07-03-2012 01:00:00 AM,-11.8,987.1,22.5,-999,-999
07-03-2012 02:00:00 AM,-11.6,987.1,17.4,-999,-999
07-03-2012 03:00:00 AM,-11.8,987.3,22.0,-999,-999
07-03-2012 04:00:00 AM,-12.2,987.0,23.0,-999,-999
07-03-2012 05:00:00 AM,-11.9,987.1,23.2,-999,-999
07-03-2012 06:00:00 AM,-12.0,987.2,23.7,-999,-999
07-03-2012 07:00:00 AM,-10.8,987.2,22.9,-999,-999
07-03-2012 08:00:00 AM,-10.3,987.5,21.9,-999,-999
07-03-2012 09:00:00 AM,-8.8,988.1,20.5,-999,-999
07-03-2012 10:00:00 AM,-7.5,988.1,18.8,-999,-999
07-03-2012 11:00:00 AM,-7.0,988.1,16.2,-999,-999
07-03-2012 12:00:00 PM,-6.7,987.9,19.8,-999,-999
07-03-2012 01:00:00 PM,-6.7,987.9,23.1,-999,-999
07-03-2012 02:00:00 PM,-6.8,987.8,20.9,-999,-999
07-03-2012 03:00:00 PM,-7.3,987.7,22.1,-999,-999
07-03-2012 04:00:00 PM,-7.7,987.7,19.0,-999,-999
07-03-2012 05:00:00 PM,-8.0,987.4,19.1,-999,-999
07-03-2012 06:00:00 PM,-8.4,987.4,16.9,-999,-999
07-03-2012 07:00:00 PM,-8.1,987.3,18.3,-999,-999
07-03-2012 08:00:00 PM,-8.5,987.1,22.8,-999,-999
07-03-2012 09:00:00 PM,-8.8,986.5,23.3,-999,-999
07-03-2012 10:00:00 PM,-8.9,986.1,23.9,-999,-999
07-03-2012 11:00:00 PM,-8.5,985.9,24.9,-999,-999
08-03-2012 12:00:00 AM,-7.9,985.5,27.6,-999,-999
08-03-2012 01:00:00 AM,-7.9,985.1,24.4,-999,-999
08-03-2012 02:00:00 AM,-8.1,984.2,26.9,-999,-999
08-03-2012 03:00:00 AM,-8.1,983.7,24.5,-999,-999
08-03-2012 04:00:00 AM,-8.1,983.3,23.3,-999,-999
08-03-2012 05:00:00 AM,-7.8,983.1,23.3,-999,-999
08-03-2012 06:00:00 AM,-7.5,983.1,25.7,-999,-999
08-03-2012 07:00:00 AM,-7.5,982.6,32.3,-999,-999
08-03-2012 08:00:00 AM,-6.9,982.5,32.7,-999,-999
08-03-2012 09:00:00 AM,-6.7,982.2,36.6,-999,-999
08-03-2012 10:00:00 AM,-6.0,982.1,32.8,-999,-999
08-03-2012 11:00:00 AM,-5.8,981.3,37.7,-999,-999
08-03-2012 12:00:00 PM,-5.5,980.5,38.5,-999,-999
08-03-2012 01:00:00 PM,-5.5,980.0,40.6,-999,-999
08-03-2012 02:00:00 PM,-5.4,979.6,43.7,-999,-999
08-03-2012 03:00:00 PM,-5.6,979.3,43.4,-999,-999
08-03-2012 04:00:00 PM,-5.5,979.0,46.4,-999,-999
08-03-2012 05:00:00 PM,-5.3,978.8,48.9,-999,-999
08-03-2012 06:00:00 PM,-5.3,978.6,47.7,-999,-999
08-03-2012 07:00:00 PM,-5.5,978.9,44.9,-999,-999
08-03-2012 08:00:00 PM,-5.6,978.9,47.2,-999,-999
08-03-2012 09:00:00 PM,-5.7,979.0,43.6,-999,-999
08-03-2012 10:00:00 PM,-5.5,979.3,39.5,-999,-999
08-03-2012 11:00:00 PM,-5.8,979.2,43.1,-999,-999
09-03-2012 12:00:00 AM,-5.6,979.6,44.4,-999,-999
09-03-2012 01:00:00 AM,-5.3,979.8,42.8,-999,-999
09-03-2012 02:00:00 AM,-5.4,979.8,42.1,-999,-999
09-03-2012 03:00:00 AM,-5.5,979.9,40.6,-999,-999
09-03-2012 04:00:00 AM,-5.2,980.2,39.2,-999,-999
09-03-2012 05:00:00 AM,-4.8,980.6,40.8,-999,-999
09-03-2012 06:00:00 AM,-4.3,980.9,40.3,-999,-999
09-03-2012 07:00:00 AM,-4.4,980.8,39.6,-999,-999
09-03-2012 08:00:00 AM,-4.0,980.6,45.8,-999,-999
09-03-2012 09:00:00 AM,-4.0,981.0,41.2,-999,-999
09-03-2012 10:00:00 AM,-3.9,981.1,40.0,-999,-999
09-03-2012 11:00:00 AM,-3.6,980.6,37.3,-999,-999
09-03-2012 12:00:00 PM,-3.4,980.6,33.0,-999,-999
09-03-2012 01:00:00 PM,-3.1,980.3,32.7,-999,-999
09-03-2012 02:00:00 PM,-3.1,980.1,34.9,-999,-999
09-03-2012 03:00:00 PM,-3.0,979.6,30.7,-999,-999
09-03-2012 04:00:00 PM,-3.1,979.9,27.5,-999,-999
09-03-2012 05:00:00 PM,-2.9,979.7,33.5,-999,-999
09-03-2012 06:00:00 PM,-3.3,980.0,35.3,-999,-999
09-03-2012 07:00:00 PM,-3.5,980.2,31.4,-999,-999
09-03-2012 08:00:00 PM,-3.7,980.2,34.3,-999,-999
09-03-2012 09:00:00 PM,-5.3,979.8,32.5,-999,-999
09-03-2012 10:00:00 PM,-5.6,979.8,38.0,-999,-999
09-03-2012 11:00:00 PM,-6.0,979.7,31.6,-999,-999
10-03-2012 12:00:00 AM,-5.5,979.7,30.7,-999,-999
10-03-2012 01:00:00 AM,-5.9,979.4,30.6,-999,-999
10-03-2012 02:00:00 AM,-5.3,979.3,31.0,-999,-999
10-03-2012 03:00:00 AM,-5.8,979.1,31.1,-999,-999
10-03-2012 04:00:00 AM,-7.6,979.5,28.0,-999,-999
10-03-2012 05:00:00 AM,-6.8,980.2,24.9,-999,-999
10-03-2012 06:00:00 AM,-6.8,980.6,25.8,-999,-999
10-03-2012 07:00:00 AM,-6.0,980.6,23.9,-999,-999
10-03-2012 08:00:00 AM,-5.6,980.7,20.7,-999,-999
10-03-2012 09:00:00 AM,-5.0,980.5,24.9,-999,-999
10-03-2012 10:00:00 AM,-4.5,980.7,24.6,-999,-999
10-03-2012 11:00:00 AM,-3.9,981.5,5.2,-999,-999
10-03-2012 12:00:00 PM,-2.7,981.9,6.2,-999,-999
10-03-2012 01:00:00 PM,-2.3,982.2,6.2,-999,-999
10-03-2012 02:00:00 PM,-1.1,982.6,3.7,-999,-999
10-03-2012 03:00:00 PM,-2.2,983.3,7.8,-999,-999
10-03-2012 04:00:00 PM,-1.7,983.8,4.9,-999,-999
10-03-2012 05:00:00 PM,-3.2,984.2,6.0,-999,-999
10-03-2012 06:00:00 PM,-3.8,984.4,12.9,-999,-999
10-03-2012 07:00:00 PM,-4.1,984.7,13.7,-999,-999
10-03-2012 08:00:00 PM,-5.5,985.2,16.6,-999,-999
10-03-2012 09:00:00 PM,-5.4,985.7,19.3,-999,-999
10-03-2012 10:00:00 PM,-5.1,986.6,10.0,-999,-999
10-03-2012 11:00:00 PM,-6.4,986.9,19.3,-999,-999
11-03-2012 12:00:00 AM,-6.7,987.2,15.7,-999,-999
11-03-2012 01:00:00 AM,-7.2,987.3,18.9,-999,-999
11-03-2012 02:00:00 AM,-7.1,987.6,12.4,-999,-999
11-03-2012 03:00:00 AM,-7.1,987.9,13.0,-999,-999
11-03-2012 04:00:00 AM,-7.1,988.1,16.2,-999,-999
11-03-2012 05:00:00 AM,-7.5,988.5,6.3,-999,-999
11-03-2012 06:00:00 AM,-7.1,988.6,4.6,-999,-999
11-03-2012 07:00:00 AM,-5.8,988.5,10.4,-999,-999
11-03-2012 08:00:00 AM,-5.3,988.6,5.4,-999,-999
11-03-2012 09:00:00 AM,-5.1,988.8,3.1,-999,-999
11-03-2012 10:00:00 AM,-4.7,988.7,6.6,-999,-999
11-03-2012 11:00:00 AM,-4.3,988.6,8.4,-999,-999
11-03-2012 12:00:00 PM,-4.6,988.5,6.2,-999,-999
11-03-2012 01:00:00 PM,-4.5,988.4,6.9,-999,-999
11-03-2012 02:00:00 PM,-4.0,988.3,7.6,-999,-999
11-03-2012 03:00:00 PM,-3.9,988.2,9.3,-999,-999
11-03-2012 04:00:00 PM,-4.7,987.9,5.8,-999,-999
11-03-2012 05:00:00 PM,-5.6,987.7,6.6,-999,-999
11-03-2012 06:00:00 PM,-5.9,987.4,8.8,-999,-999
11-03-2012 07:00:00 PM,-6.1,987.3,6.8,-999,-999
11-03-2012 08:00:00 PM,-6.1,987.2,8.5,-999,-999
11-03-2012 09:00:00 PM,-6.4,987.2,7.7,-999,-999
11-03-2012 10:00:00 PM,-6.6,987.1,10.5,-999,-999
11-03-2012 11:00:00 PM,-6.6,987.1,13.1,-999,-999
12-03-2012 12:00:00 AM,-6.4,987.0,14.0,-999,-999
12-03-2012 01:00:00 AM,-6.4,986.7,16.8,-999,-999
12-03-2012 02:00:00 AM,-6.2,986.9,11.4,-999,-999
12-03-2012 03:00:00 AM,-6.9,986.7,9.4,-999,-999
12-03-2012 04:00:00 AM,-6.7,986.5,14.1,-999,-999
12-03-2012 05:00:00 AM,-7.1,987.0,11.9,-999,-999
12-03-2012 06:00:00 AM,-7.7,987.5,5.5,-999,-999
12-03-2012 07:00:00 AM,-8.0,987.4,11.3,-999,-999
12-03-2012 08:00:00 AM,-8.1,987.6,9.0,-999,-999
12-03-2012 09:00:00 AM,-7.9,987.6,8.7,-999,-999
12-03-2012 10:00:00 AM,-7.3,987.7,8.9,-999,-999
12-03-2012 11:00:00 AM,-6.6,987.8,8.1,-999,-999
12-03-2012 12:00:00 PM,-6.7,987.9,9.1,-999,-999
12-03-2012 01:00:00 PM,-7.4,987.9,4.2,-999,-999
12-03-2012 02:00:00 PM,-7.3,988.2,9.0,-999,-999
12-03-2012 03:00:00 PM,-8.2,988.6,3.8,-999,-999
12-03-2012 04:00:00 PM,-8.5,988.4,7.3,-999,-999
12-03-2012 05:00:00 PM,-9.0,988.6,7.0,-999,-999
12-03-2012 06:00:00 PM,-9.6,988.8,4.4,-999,-999
12-03-2012 07:00:00 PM,-9.5,988.9,5.5,-999,-999
12-03-2012 08:00:00 PM,-9.9,988.9,7.1,-999,-999
12-03-2012 09:00:00 PM,-11.4,989.1,6.0,-999,-999
12-03-2012 10:00:00 PM,-11.9,989.4,5.5,-999,-999
12-03-2012 11:00:00 PM,-12.9,989.5,5.2,-999,-999
13-03-2012 12:00:00 AM,-13.0,989.8,4.6,-999,-999
13-03-2012 01:00:00 AM,-13.5,989.7,9.2,-999,-999
13-03-2012 02:00:00 AM,-13.3,989.7,7.1,-999,-999
13-03-2012 03:00:00 AM,-13.2,989.5,10.4,-999,-999
13-03-2012 04:00:00 AM,-12.8,989.5,8.7,-999,-999
13-03-2012 05:00:00 AM,-13.2,989.4,10.6,-999,-999
13-03-2012 06:00:00 AM,-12.5,989.2,14.5,-999,-999
13-03-2012 07:00:00 AM,-11.8,988.7,13.3,-999,-999
13-03-2012 08:00:00 AM,-11.4,988.2,17.1,-999,-999
13-03-2012 09:00:00 AM,-11.1,988.0,17.7,-999,-999
13-03-2012 10:00:00 AM,-9.5,987.8,13.0,-999,-999
13-03-2012 11:00:00 AM,-9.0,986.8,25.4,-999,-999
13-03-2012 12:00:00 PM,-9.0,986.8,14.7,-999,-999
13-03-2012 01:00:00 PM,-9.0,985.8,18.4,-999,-999
13-03-2012 02:00:00 PM,-9.2,984.8,18.6,-999,-999
13-03-2012 03:00:00 PM,-9.5,983.8,19.9,-999,-999
13-03-2012 04:00:00 PM,-9.7,983.3,19.7,-999,-999
13-03-2012 05:00:00 PM,-10.5,982.6,22.2,-999,-999
13-03-2012 06:00:00 PM,-10.7,981.2,22.8,-999,-999
13-03-2012 07:00:00 PM,-10.7,980.3,21.8,-999,-999
13-03-2012 08:00:00 PM,-10.4,979.5,23.0,-999,-999
13-03-2012 09:00:00 PM,-10.7,978.9,23.5,-999,-999
13-03-2012 10:00:00 PM,-10.2,977.5,30.6,-999,-999
13-03-2012 11:00:00 PM,-9.8,976.4,33.0,-999,-999
14-03-2012 12:00:00 AM,-9.9,975.3,31.4,-999,-999
14-03-2012 01:00:00 AM,-10.0,975.0,26.2,-999,-999
14-03-2012 02:00:00 AM,-10.2,974.1,31.6,-999,-999
14-03-2012 03:00:00 AM,-10.3,974.0,32.8,-999,-999
14-03-2012 04:00:00 AM,-10.8,974.1,32.8,-999,-999
14-03-2012 05:00:00 AM,-10.2,973.5,33.7,-999,-999
14-03-2012 06:00:00 AM,-9.7,973.6,33.2,-999,-999
14-03-2012 07:00:00 AM,-9.5,973.7,31.0,-999,-999
14-03-2012 08:00:00 AM,-9.2,973.7,31.5,-999,-999
14-03-2012 09:00:00 AM,-8.7,974.1,31.1,-999,-999
14-03-2012 10:00:00 AM,-8.4,973.9,32.4,-999,-999
14-03-2012 11:00:00 AM,-7.6,974.1,32.3,-999,-999
14-03-2012 12:00:00 PM,-7.7,974.3,28.4,-999,-999
14-03-2012 01:00:00 PM,-7.1,973.9,28.1,-999,-999
14-03-2012 02:00:00 PM,-6.8,973.9,30.1,-999,-999
14-03-2012 03:00:00 PM,-6.9,974.0,26.4,-999,-999
14-03-2012 04:00:00 PM,-6.6,973.7,24.9,-999,-999
14-03-2012 05:00:00 PM,-6.4,973.8,29.5,-999,-999
14-03-2012 06:00:00 PM,-6.6,974.4,26.9,-999,-999
14-03-2012 07:00:00 PM,-7.0,974.7,25.5,-999,-999
14-03-2012 08:00:00 PM,-7.5,975.3,22.0,-999,-999
14-03-2012 09:00:00 PM,-8.8,975.6,16.9,-999,-999
14-03-2012 10:00:00 PM,-8.3,975.6,23.0,-999,-999
14-03-2012 11:00:00 PM,-8.4,975.9,22.0,-999,-999
15-03-2012 12:00:00 AM,-8.5,975.7,17.9,-999,-999
15-03-2012 01:00:00 AM,-8.8,975.9,20.5,-999,-999
15-03-2012 02:00:00 AM,-8.4,976.0,16.3,-999,-999
15-03-2012 03:00:00 AM,-9.1,975.8,22.3,-999,-999
15-03-2012 04:00:00 AM,-9.0,975.8,24.1,-999,-999
15-03-2012 05:00:00 AM,-8.9,976.3,21.7,-999,-999
15-03-2012 06:00:00 AM,-8.7,976.7,23.1,-999,-999
15-03-2012 07:00:00 AM,-8.1,977.6,16.2,-999,-999
15-03-2012 08:00:00 AM,-7.5,978.0,9.4,-999,-999
15-03-2012 09:00:00 AM,-6.4,978.3,15.9,-999,-999
15-03-2012 10:00:00 AM,-6.3,978.6,8.8,-999,-999
15-03-2012 11:00:00 AM,-6.2,978.8,11.8,-999,-999
15-03-2012 12:00:00 PM,-5.9,979.0,9.1,-999,-999
15-03-2012 01:00:00 PM,-5.2,979.3,11.5,-999,-999
15-03-2012 02:00:00 PM,-5.7,979.8,12.4,-999,-999
15-03-2012 03:00:00 PM,-6.1,980.3,19.4,-999,-999
15-03-2012 04:00:00 PM,-7.1,980.9,9.8,-999,-999
15-03-2012 05:00:00 PM,-8.2,981.7,12.4,-999,-999
15-03-2012 06:00:00 PM,-8.9,982.4,15.0,-999,-999
15-03-2012 07:00:00 PM,-9.4,983.2,17.1,-999,-999
15-03-2012 08:00:00 PM,-9.2,983.4,16.5,-999,-999
15-03-2012 09:00:00 PM,-10.0,984.7,17.6,-999,-999
15-03-2012 10:00:00 PM,-9.7,985.5,22.8,-999,-999
15-03-2012 11:00:00 PM,-9.9,985.6,15.8,-999,-999
16-03-2012 12:00:00 AM,-10.2,986.1,22.5,-999,-999
16-03-2012 01:00:00 AM,-10.1,986.5,20.3,-999,-999
16-03-2012 02:00:00 AM,-9.8,986.9,22.1,-999,-999
16-03-2012 03:00:00 AM,-10.8,987.8,18.8,-999,-999
16-03-2012 04:00:00 AM,-10.4,988.0,20.9,-999,-999
16-03-2012 05:00:00 AM,-10.8,988.5,21.2,-999,-999
16-03-2012 06:00:00 AM,-11.2,989.0,20.1,-999,-999
16-03-2012 07:00:00 AM,-10.3,989.4,21.3,-999,-999
16-03-2012 08:00:00 AM,-9.5,989.6,20.8,-999,-999
16-03-2012 09:00:00 AM,-9.0,990.0,19.5,-999,-999
16-03-2012 10:00:00 AM,-8.8,990.1,20.5,-999,-999
16-03-2012 11:00:00 AM,-7.9,990.7,15.9,-999,-999
16-03-2012 12:00:00 PM,-6.5,990.9,13.9,-999,-999
16-03-2012 01:00:00 PM,-7.2,990.6,17.9,-999,-999
16-03-2012 02:00:00 PM,-6.5,990.9,13.1,-999,-999
16-03-2012 03:00:00 PM,-6.5,990.7,14.6,-999,-999
16-03-2012 04:00:00 PM,-6.7,990.9,17.6,-999,-999
16-03-2012 05:00:00 PM,-7.0,991.0,19.3,-999,-999
16-03-2012 06:00:00 PM,-7.5,991.3,21.7,-999,-999
16-03-2012 07:00:00 PM,-7.9,991.7,24.1,-999,-999
16-03-2012 08:00:00 PM,-7.9,992.0,23.2,-999,-999
16-03-2012 09:00:00 PM,-7.9,992.4,24.4,-999,-999
16-03-2012 10:00:00 PM,-8.5,992.5,23.6,-999,-999
16-03-2012 11:00:00 PM,-9.4,992.6,27.9,-999,-999
17-03-2012 12:00:00 AM,-9.6,992.9,27.6,-999,-999
17-03-2012 01:00:00 AM,-9.4,992.8,29.0,-999,-999
17-03-2012 02:00:00 AM,-8.3,993.0,24.8,-999,-999
17-03-2012 03:00:00 AM,-9.8,993.0,26.3,-999,-999
17-03-2012 04:00:00 AM,-9.6,992.9,25.9,-999,-999
17-03-2012 05:00:00 AM,-10.0,993.3,25.2,-999,-999
17-03-2012 06:00:00 AM,-9.6,993.4,26.1,-999,-999
17-03-2012 07:00:00 AM,-10.1,993.6,28.9,-999,-999
17-03-2012 08:00:00 AM,-8.9,993.6,26.3,-999,-999
17-03-2012 09:00:00 AM,-7.5,993.4,21.6,-999,-999
17-03-2012 10:00:00 AM,-7.4,993.3,25.8,-999,-999
17-03-2012 11:00:00 AM,-6.8,993.1,25.9,-999,-999
17-03-2012 12:00:00 PM,-5.9,993.0,21.3,-999,-999
17-03-2012 01:00:00 PM,-3.8,993.5,5.8,-999,-999
17-03-2012 02:00:00 PM,-4.8,992.7,16.4,-999,-999
17-03-2012 03:00:00 PM,-5.0,992.8,12.1,-999,-999
17-03-2012 04:00:00 PM,-5.5,993.0,6.7,-999,-999
17-03-2012 05:00:00 PM,-6.9,993.0,9.2,-999,-999
17-03-2012 06:00:00 PM,-7.9,992.9,18.3,-999,-999
17-03-2012 07:00:00 PM,-7.8,992.4,23.4,-999,-999
17-03-2012 08:00:00 PM,-7.8,992.0,24.9,-999,-999
17-03-2012 09:00:00 PM,-7.9,991.7,22.9,-999,-999
17-03-2012 10:00:00 PM,-9.0,991.5,28.1,-999,-999
17-03-2012 11:00:00 PM,-8.8,991.7,22.3,-999,-999
18-03-2012 12:00:00 AM,-9.3,991.7,25.2,-999,-999
18-03-2012 01:00:00 AM,-7.6,991.5,20.5,-999,-999
18-03-2012 02:00:00 AM,-10.2,991.4,24.0,-999,-999
